tower_id,tower_name,region,network_type,capacity_date,total_bandwidth_gbps,used_bandwidth_gbps,available_bandwidth_gbps,utilization_pct,equipment_status,last_maintenance_date,next_scheduled_maintenance,expected_growth_pct,upgrade_recommended,estimated_capacity_exhaustion_date
TWR_KL_004,5G Tower Cheras,Kuala Lumpur,5G,2024-11-08,132.3,88.9,43.4,67.2,Degraded,2024-09-04,2025-03-19,15.9,False,2026-03-18
TWR_KL_005,4G Tower Ampang,Kuala Lumpur,4G,2024-11-08,61.7,46.4,15.3,75.1,Degraded,2024-10-04,2025-02-18,20.1,False,2025-10-23
TWR_SEL_001,5G Tower Shah Alam,Selangor,5G,2024-11-08,140.2,96.7,43.5,69.0,Active,2024-09-25,2025-02-24,18.5,False,2026-01-05
TWR_SEL_002,5G Tower Petaling Jaya,Selangor,5G,2024-11-08,146.1,97.4,48.7,66.7,Active,2024-09-02,2025-03-23,12.3,False,2025-12-19
TWR_SEL_003,5G Tower Subang Jaya,Selangor,5G,2024-11-08,116.5,90.9,25.6,78.0,Active,2024-08-30,2025-03-22,13.8,False,2026-07-25
TWR_SEL_004,4G Tower Klang,Selangor,4G,2024-11-08,53.6,46.8,6.8,87.4,Active,2024-09-14,2025-04-05,15.0,True,2026-09-15
TWR_SEL_005,4G Tower Kajang,Selangor,4G,2024-11-08,51.7,36.4,15.3,70.5,Active,2024-08-14,2025-03-25,15.1,False,2025-05-15
TWR_PNG_001,5G Tower Georgetown,Penang,5G,2024-11-08,116.0,81.3,34.7,70.1,Active,2024-08-20,2025-02-12,21.4,False,2025-10-07
TWR_PNG_002,4G Tower Bayan Lepas,Penang,4G,2024-11-08,58.1,42.5,15.6,73.2,Active,2024-09-24,2025-02-23,17.6,False,2025-08-02
TWR_PNG_003,4G Tower Butterworth,Penang,4G,2024-11-08,52.5,43.3,9.1,82.6,Active,2024-08-12,2025-03-20,21.3,True,2026-02-07
TWR_JHR_001,5G Tower Johor Bahru Central,Johor,5G,2024-11-08,127.2,77.2,50.0,60.7,Active,2024-09-06,2025-04-23,18.4,False,2025-12-05
TWR_JHR_002,4G Tower Iskandar Puteri,Johor,4G,2024-11-08,54.1,47.5,6.6,87.8,Active,2024-08-29,2025-05-02,14.4,True,2025-11-12
TWR_JHR_003,4G Tower Skudai,Johor,4G,2024-11-08,60.7,52.2,8.5,86.1,Active,2024-09-18,2025-03-04,14.7,True,2025-05-31
TWR_SBH_001,4G Tower Kota Kinabalu,Sabah,4G,2024-11-08,55.0,49.1,5.9,89.3,Active,2024-10-05,2025-03-03,13.0,True,2025-09-23
TWR_SBH_002,4G Tower Sandakan,Sabah,4G,2024-11-08,54.0,41.5,12.4,77.0,Active,2024-09-14,2025-02-19,24.7,False,2026-02-06
TWR_SWK_001,4G Tower Kuching,Sarawak,4G,2024-11-08,62.6,54.5,8.0,87.2,Active,2024-09-29,2025-04-20,14.7,True,2026-09-15
TWR_SWK_002,4G Tower Miri,Sarawak,4G,2024-11-08,53.6,40.3,13.2,75.3,Active,2024-09-09,2025-02-16,20.1,False,2026-07-21
TWR_MLK_001,4G Tower Melaka Central,Melaka,4G,2024-11-08,59.7,44.8,14.9,75.1,Active,2024-09-03,2025-04-24,15.7,False,2025-08-02
TWR_IPH_001,4G Tower Ipoh,Perak,4G,2024-11-08,50.2,40.2,10.0,80.1,Active,2024-08-23,2025-04-21,24.9,True,2025-11-27
TWR_IPH_002,4G Tower Taiping,Perak,4G,2024-11-08,54.0,42.5,11.6,78.6,Active,2024-08-19,2025-04-03,24.7,False,2026-03-22
TWR_KL_001,5G Tower KLCC,Kuala Lumpur,5G,2024-11-09,134.8,82.9,51.9,61.5,Active,2024-09-19,2025-03-31,14.6,False,2025-10-21
TWR_KL_002,5G Tower Bukit Bintang,Kuala Lumpur,5G,2024-11-09,128.1,104.7,23.4,81.7,Degraded,2024-09-11,2025-04-01,16.0,True,2025-11-16
TWR_KL_003,5G Tower Mont Kiara,Kuala Lumpur,5G,2024-11-09,133.1,84.2,48.8,63.3,Active,2024-09-19,2025-03-16,15.9,False,2025-10-11
TWR_KL_004,5G Tower Cheras,Kuala Lumpur,5G,2024-11-09,134.1,100.3,33.8,74.8,Active,2024-09-17,2025-04-20,13.4,False,2025-10-11
TWR_KL_005,4G Tower Ampang,Kuala Lumpur,4G,2024-11-09,65.9,58.9,7.0,89.3,Active,2024-08-31,2025-03-08,17.2,True,2026-03-04
TWR_SEL_001,5G Tower Shah Alam,Selangor,5G,2024-11-09,129.8,100.9,28.9,77.8,Active,2024-08-11,2025-03-14,17.7,False,2025-10-09
TWR_SEL_002,5G Tower Petaling Jaya,Selangor,5G,2024-11-09,111.0,93.3,17.7,84.0,Active,2024-09-28,2025-02-13,24.4,True,2026-06-25
TWR_SEL_003,5G Tower Subang Jaya,Selangor,5G,2024-11-09,132.8,103.7,29.1,78.1,Degraded,2024-08-31,2025-03-04,17.5,False,2025-11-02
TWR_SEL_004,4G Tower Klang,Selangor,4G,2024-11-09,50.4,38.4,12.0,76.2,Active,2024-08-18,2025-03-09,12.4,False,2026-02-16
TWR_SEL_005,4G Tower Kajang,Selangor,4G,2024-11-09,69.1,58.2,10.9,84.3,Degraded,2024-10-02,2025-04-11,16.0,True,2026-03-08
TWR_PNG_001,5G Tower Georgetown,Penang,5G,2024-11-09,138.1,106.3,31.8,77.0,Degraded,2024-09-19,2025-02-14,12.7,False,2026-05-01
TWR_PNG_002,4G Tower Bayan Lepas,Penang,4G,2024-11-09,58.1,48.4,9.7,83.3,Active,2024-08-28,2025-03-13,15.7,True,2026-10-12
TWR_PNG_003,4G Tower Butterworth,Penang,4G,2024-11-09,67.4,56.5,10.8,83.9,Active,2024-09-15,2025-04-28,21.8,True,2025-06-05
TWR_JHR_001,5G Tower Johor Bahru Central,Johor,5G,2024-11-09,109.3,89.3,20.0,81.7,Active,2024-08-27,2025-05-07,13.7,True,2025-05-11
TWR_JHR_002,4G Tower Iskandar Puteri,Johor,4G,2024-11-09,55.7,41.1,14.6,73.8,Degraded,2024-09-29,2025-02-24,13.0,False,2026-01-15
TWR_JHR_003,4G Tower Skudai,Johor,4G,2024-11-09,54.4,41.6,12.8,76.4,Active,2024-08-18,2025-03-02,22.8,False,2025-10-17
TWR_SBH_001,4G Tower Kota Kinabalu,Sabah,4G,2024-11-09,64.3,53.4,10.9,83.0,Active,2024-10-10,2025-03-10,17.6,True,2025-09-04
TWR_SBH_002,4G Tower Sandakan,Sabah,4G,2024-11-09,52.5,37.2,15.3,70.8,Active,2024-10-08,2025-04-11,21.3,False,2026-07-15
TWR_SWK_001,4G Tower Kuching,Sarawak,4G,2024-11-09,52.2,39.8,12.3,76.4,Active,2024-09-16,2025-04-19,17.8,False,2026-07-23
TWR_SWK_002,4G Tower Miri,Sarawak,4G,2024-11-09,60.1,53.1,7.0,88.4,Active,2024-08-26,2025-04-02,20.1,True,2025-11-28
TWR_MLK_001,4G Tower Melaka Central,Melaka,4G,2024-11-09,51.5,45.2,6.2,87.9,Active,2024-10-02,2025-03-12,18.2,True,2026-04-29
TWR_IPH_001,4G Tower Ipoh,Perak,4G,2024-11-09,57.0,48.6,8.4,85.3,Active,2024-10-06,2025-03-02,19.7,True,2025-08-31
TWR_IPH_002,4G Tower Taiping,Perak,4G,2024-11-09,53.0,42.5,10.4,80.3,Active,2024-09-25,2025-03-16,20.2,True,2026-02-17
TWR_KL_001,5G Tower KLCC,Kuala Lumpur,5G,2024-11-10,101.5,70.3,31.2,69.2,Degraded,2024-08-31,2025-04-20,21.6,False,2026-03-31
TWR_KL_002,5G Tower Bukit Bintang,Kuala Lumpur,5G,2024-11-10,100.8,61.7,39.2,61.2,Active,2024-10-04,2025-03-09,16.7,False,2025-05-12
TWR_KL_003,5G Tower Mont Kiara,Kuala Lumpur,5G,2024-11-10,101.9,85.3,16.6,83.7,Active,2024-10-10,2025-04-27,17.5,True,2026-09-28
TWR_KL_004,5G Tower Cheras,Kuala Lumpur,5G,2024-11-10,117.9,75.5,42.4,64.0,Degraded,2024-08-29,2025-02-22,18.8,False,2025-09-09
TWR_KL_005,4G Tower Ampang,Kuala Lumpur,4G,2024-11-10,52.4,37.6,14.8,71.8,Active,2024-10-08,2025-05-01,18.2,False,2025-05-23
TWR_SEL_001,5G Tower Shah Alam,Selangor,5G,2024-11-10,109.0,78.3,30.7,71.8,Active,2024-09-19,2025-04-12,24.5,False,2025-10-12
TWR_SEL_002,5G Tower Petaling Jaya,Selangor,5G,2024-11-10,135.4,98.3,37.0,72.7,Active,2024-09-29,2025-04-01,24.2,False,2025-11-17
TWR_SEL_003,5G Tower Subang Jaya,Selangor,5G,2024-11-10,120.8,81.7,39.0,67.7,Active,2024-09-10,2025-03-09,15.9,False,2026-08-18
TWR_SEL_004,4G Tower Klang,Selangor,4G,2024-11-10,54.4,48.0,6.4,88.2,Active,2024-08-20,2025-04-24,12.5,True,2026-08-20
TWR_SEL_005,4G Tower Kajang,Selangor,4G,2024-11-10,64.2,48.6,15.6,75.7,Active,2024-10-05,2025-03-03,16.4,False,2026-06-04
TWR_PNG_001,5G Tower Georgetown,Penang,5G,2024-11-10,146.1,112.9,33.2,77.3,Active,2024-10-10,2025-04-23,22.3,False,2025-09-06
TWR_PNG_002,4G Tower Bayan Lepas,Penang,4G,2024-11-10,52.4,40.8,11.7,77.7,Active,2024-09-04,2025-03-15,15.3,False,2026-11-09
TWR_PNG_003,4G Tower Butterworth,Penang,4G,2024-11-10,69.1,60.5,8.6,87.6,Active,2024-08-16,2025-04-22,17.5,True,2025-08-01
TWR_JHR_001,5G Tower Johor Bahru Central,Johor,5G,2024-11-10,103.3,76.7,26.6,74.2,Active,2024-10-11,2025-04-13,14.7,False,2026-07-08
TWR_JHR_002,4G Tower Iskandar Puteri,Johor,4G,2024-11-10,55.5,47.6,8.0,85.7,Degraded,2024-10-01,2025-04-07,15.5,True,2026-03-02
TWR_JHR_003,4G Tower Skudai,Johor,4G,2024-11-10,65.9,47.4,18.5,71.9,Active,2024-08-14,2025-04-21,15.8,False,2026-08-30
TWR_SBH_001,4G Tower Kota Kinabalu,Sabah,4G,2024-11-10,65.4,53.2,12.2,81.3,Active,2024-10-06,2025-03-18,16.6,True,2025-10-02
TWR_SBH_002,4G Tower Sandakan,Sabah,4G,2024-11-10,63.2,56.6,6.6,89.5,Active,2024-09-26,2025-04-15,14.3,True,2025-12-18
TWR_SWK_001,4G Tower Kuching,Sarawak,4G,2024-11-10,67.3,55.6,11.7,82.7,Active,2024-09-25,2025-04-18,15.0,True,2026-11-02
TWR_SWK_002,4G Tower Miri,Sarawak,4G,2024-11-10,69.5,59.2,10.3,85.2,Active,2024-08-20,2025-03-25,23.2,True,2025-11-16
TWR_MLK_001,4G Tower Melaka Central,Melaka,4G,2024-11-10,53.9,38.3,15.6,71.1,Active,2024-09-09,2025-03-03,16.2,False,2026-08-02
TWR_IPH_001,4G Tower Ipoh,Perak,4G,2024-11-10,67.2,57.6,9.6,85.8,Active,2024-09-30,2025-02-25,23.1,True,2025-10-26
TWR_IPH_002,4G Tower Taiping,Perak,4G,2024-11-10,67.5,60.5,7.0,89.6,Active,2024-08-30,2025-03-23,22.0,True,2026-02-12
TWR_KL_001,5G Tower KLCC,Kuala Lumpur,5G,2024-11-11,149.7,121.2,28.6,80.9,Degraded,2024-08-21,2025-02-26,23.6,True,2025-10-12
TWR_KL_002,5G Tower Bukit Bintang,Kuala Lumpur,5G,2024-11-11,131.3,105.7,25.6,80.5,Active,2024-09-18,2025-02-13,18.2,True,2026-10-25
TWR_KL_003,5G Tower Mont Kiara,Kuala Lumpur,5G,2024-11-11,139.1,114.0,25.1,82.0,Maintenance,2024-09-21,2025-05-01,14.2,True,2025-08-23
TWR_KL_004,5G Tower Cheras,Kuala Lumpur,5G,2024-11-11,138.2,89.0,49.1,64.4,Active,2024-10-03,2025-02-23,20.9,False,2025-05-10
TWR_KL_005,4G Tower Ampang,Kuala Lumpur,4G,2024-11-11,61.0,49.0,12.0,80.3,Degraded,2024-09-25,2025-05-03,19.8,True,2026-04-09
TWR_SEL_001,5G Tower Shah Alam,Selangor,5G,2024-11-11,137.4,105.0,32.4,76.4,Active,2024-09-16,2025-03-31,21.7,False,2025-12-13
TWR_SEL_002,5G Tower Petaling Jaya,Selangor,5G,2024-11-11,149.7,90.1,59.6,60.2,Maintenance,2024-08-25,2025-03-07,19.0,False,2025-08-02
TWR_SEL_003,5G Tower Subang Jaya,Selangor,5G,2024-11-11,146.1,113.4,32.7,77.6,Active,2024-09-12,2025-05-01,13.2,False,2025-05-26
TWR_SEL_004,4G Tower Klang,Selangor,4G,2024-11-11,60.3,49.7,10.6,82.5,Active,2024-09-27,2025-03-01,18.6,True,2026-07-26
TWR_SEL_005,4G Tower Kajang,Selangor,4G,2024-11-11,56.8,46.4,10.3,81.8,Active,2024-09-20,2025-03-27,23.7,True,2026-07-12
TWR_PNG_001,5G Tower Georgetown,Penang,5G,2024-11-11,100.8,78.2,22.6,77.6,Active,2024-08-24,2025-02-19,13.2,False,2025-12-06
TWR_PNG_002,4G Tower Bayan Lepas,Penang,4G,2024-11-11,59.0,52.4,6.6,88.7,Active,2024-09-10,2025-03-24,21.7,True,2025-08-26
TWR_PNG_003,4G Tower Butterworth,Penang,4G,2024-11-11,51.9,39.6,12.3,76.3,Active,2024-09-18,2025-03-03,20.1,False,2026-08-18
TWR_JHR_001,5G Tower Johor Bahru Central,Johor,5G,2024-11-11,108.5,87.8,20.7,80.9,Degraded,2024-09-15,2025-02-27,17.2,True,2025-07-24
TWR_JHR_002,4G Tower Iskandar Puteri,Johor,4G,2024-11-11,59.3,53.2,6.1,89.7,Active,2024-08-14,2025-03-08,20.0,True,2026-01-08
TWR_JHR_003,4G Tower Skudai,Johor,4G,2024-11-11,57.6,48.2,9.4,83.8,Active,2024-09-11,2025-04-01,24.9,True,2025-05-28
TWR_SBH_001,4G Tower Kota Kinabalu,Sabah,4G,2024-11-11,66.8,49.9,16.8,74.8,Active,2024-09-11,2025-02-24,13.8,False,2026-01-14
TWR_SBH_002,4G Tower Sandakan,Sabah,4G,2024-11-11,66.4,54.7,11.7,82.4,Maintenance,2024-10-12,2025-02-17,15.5,True,2025-12-01
TWR_SWK_001,4G Tower Kuching,Sarawak,4G,2024-11-11,50.7,38.1,12.6,75.1,Active,2024-09-22,2025-02-16,20.4,False,2026-02-28
TWR_SWK_002,4G Tower Miri,Sarawak,4G,2024-11-11,63.8,55.0,8.8,86.2,Active,2024-09-19,2025-02-11,18.7,True,2025-06-23
TWR_MLK_001,4G Tower Melaka Central,Melaka,4G,2024-11-11,51.5,36.9,14.6,71.6,Active,2024-09-19,2025-03-15,20.5,False,2026-05-24
TWR_IPH_001,4G Tower Ipoh,Perak,4G,2024-11-11,63.2,55.3,8.0,87.4,Active,2024-08-24,2025-03-04,19.7,True,2025-12-06
TWR_IPH_002,4G Tower Taiping,Perak,4G,2024-11-11,69.6,53.6,16.0,77.0,Active,2024-09-06,2025-04-09,18.4,False,2026-07-07
TWR_KL_001,5G Tower KLCC,Kuala Lumpur,5G,2024-11-12,108.2,80.7,27.5,74.6,Active,2024-08-23,2025-03-23,19.2,False,2026-03-17
TWR_KL_002,5G Tower Bukit Bintang,Kuala Lumpur,5G,2024-11-12,123.6,84.4,39.1,68.3,Active,2024-09-07,2025-05-11,18.4,False,2025-11-17
TWR_KL_003,5G Tower Mont Kiara,Kuala Lumpur,5G,2024-11-12,144.5,107.4,37.1,74.4,Active,2024-08-24,2025-04-15,15.2,False,2025-12-24
TWR_KL_004,5G Tower Cheras,Kuala Lumpur,5G,2024-11-12,133.9,84.4,49.5,63.1,Active,2024-10-05,2025-02-19,20.5,False,2026-11-12
TWR_KL_005,4G Tower Ampang,Kuala Lumpur,4G,2024-11-12,56.5,48.2,8.3,85.3,Active,2024-10-10,2025-02-17,13.3,True,2025-09-04
TWR_SEL_001,5G Tower Shah Alam,Selangor,5G,2024-11-12,101.2,69.8,31.3,69.0,Maintenance,2024-10-02,2025-02-11,19.4,False,2026-08-09
TWR_SEL_002,5G Tower Petaling Jaya,Selangor,5G,2024-11-12,137.5,104.5,33.0,76.0,Active,2024-09-07,2025-05-03,21.1,False,2025-11-22
TWR_SEL_003,5G Tower Subang Jaya,Selangor,5G,2024-11-12,125.1,91.7,33.4,73.3,Active,2024-08-14,2025-04-16,23.9,False,2026-04-23
TWR_SEL_004,4G Tower Klang,Selangor,4G,2024-11-12,51.7,39.6,12.1,76.7,Active,2024-09-12,2025-04-22,20.7,False,2026-07-17
TWR_SEL_005,4G Tower Kajang,Selangor,4G,2024-11-12,68.5,49.5,18.9,72.4,Active,2024-10-02,2025-03-12,18.9,False,2025-09-09
TWR_PNG_001,5G Tower Georgetown,Penang,5G,2024-11-12,143.3,89.8,53.5,62.7,Active,2024-09-19,2025-03-28,21.6,False,2026-03-15
TWR_PNG_002,4G Tower Bayan Lepas,Penang,4G,2024-11-12,60.1,52.6,7.6,87.4,Degraded,2024-09-30,2025-05-04,16.2,True,2026-04-10
TWR_PNG_003,4G Tower Butterworth,Penang,4G,2024-11-12,66.5,59.6,7.0,89.6,Active,2024-08-17,2025-02-10,19.3,True,2026-08-29
TWR_JHR_001,5G Tower Johor Bahru Central,Johor,5G,2024-11-12,135.9,106.1,29.8,78.1,Active,2024-09-17,2025-03-27,22.1,False,2026-10-28
TWR_JHR_002,4G Tower Iskandar Puteri,Johor,4G,2024-11-12,66.6,52.0,14.6,78.0,Active,2024-09-16,2025-04-07,13.2,False,2025-11-21
TWR_JHR_003,4G Tower Skudai,Johor,4G,2024-11-12,69.5,56.7,12.8,81.6,Active,2024-09-09,2025-04-20,24.8,True,2026-08-09
TWR_SBH_001,4G Tower Kota Kinabalu,Sabah,4G,2024-11-12,53.2,45.3,7.9,85.2,Active,2024-09-12,2025-03-05,18.4,True,2025-10-20
TWR_SBH_002,4G Tower Sandakan,Sabah,4G,2024-11-12,54.0,43.9,10.2,81.2,Degraded,2024-09-02,2025-04-27,22.1,True,2026-06-29
TWR_SWK_001,4G Tower Kuching,Sarawak,4G,2024-11-12,51.4,39.1,12.2,76.2,Active,2024-08-27,2025-03-28,12.7,False,2026-07-09
TWR_SWK_002,4G Tower Miri,Sarawak,4G,2024-11-12,58.4,51.3,7.1,87.9,Active,2024-08-31,2025-04-01,17.2,True,2026-08-30
TWR_MLK_001,4G Tower Melaka Central,Melaka,4G,2024-11-12,53.6,44.7,8.9,83.3,Active,2024-08-14,2025-02-15,18.1,True,2025-06-23
TWR_IPH_001,4G Tower Ipoh,Perak,4G,2024-11-12,64.1,46.5,17.6,72.6,Active,2024-09-20,2025-02-25,18.3,False,2025-12-31
TWR_IPH_002,4G Tower Taiping,Perak,4G,2024-11-12,67.2,60.4,6.9,89.7,Active,2024-08-28,2025-03-28,13.8,True,2026-03-30
TWR_KL_001,5G Tower KLCC,Kuala Lumpur,5G,2024-11-13,143.0,90.9,52.1,63.6,Active,2024-09-07,2025-02-22,17.7,False,2026-07-04
TWR_KL_002,5G Tower Bukit Bintang,Kuala Lumpur,5G,2024-11-13,102.3,86.8,15.5,84.9,Active,2024-08-29,2025-03-18,21.4,True,2026-10-30
TWR_KL_003,5G Tower Mont Kiara,Kuala Lumpur,5G,2024-11-13,149.4,97.2,52.2,65.1,Active,2024-09-16,2025-04-10,14.6,False,2026-08-12
TWR_KL_004,5G Tower Cheras,Kuala Lumpur,5G,2024-11-13,135.2,103.4,31.8,76.5,Active,2024-10-06,2025-02-16,12.5,False,2025-05-18
TWR_KL_005,4G Tower Ampang,Kuala Lumpur,4G,2024-11-13,53.0,40.9,12.1,77.2,Active,2024-09-29,2025-04-26,23.2,False,2025-12-01
TWR_SEL_001,5G Tower Shah Alam,Selangor,5G,2024-11-13,148.3,96.4,51.9,65.0,Degraded,2024-09-03,2025-04-08,14.6,False,2026-02-06
TWR_SEL_002,5G Tower Petaling Jaya,Selangor,5G,2024-11-13,111.0,72.0,39.0,64.9,Active,2024-08-19,2025-05-11,18.6,False,2026-07-11
TWR_SEL_003,5G Tower Subang Jaya,Selangor,5G,2024-11-13,106.4,65.6,40.8,61.6,Active,2024-09-15,2025-02-12,12.2,False,2026-03-27
TWR_SEL_004,4G Tower Klang,Selangor,4G,2024-11-13,54.0,46.8,7.2,86.7,Active,2024-09-14,2025-03-14,21.3,True,2026-10-08
TWR_SEL_005,4G Tower Kajang,Selangor,4G,2024-11-13,58.2,48.6,9.7,83.4,Active,2024-09-27,2025-05-05,19.4,True,2025-06-16
TWR_PNG_001,5G Tower Georgetown,Penang,5G,2024-11-13,140.0,105.8,34.2,75.6,Active,2024-10-01,2025-03-31,19.1,False,2026-07-24
TWR_PNG_002,4G Tower Bayan Lepas,Penang,4G,2024-11-13,62.0,50.0,12.0,80.7,Active,2024-09-28,2025-04-23,12.8,True,2025-11-07
TWR_PNG_003,4G Tower Butterworth,Penang,4G,2024-11-13,66.4,57.3,9.1,86.3,Active,2024-09-23,2025-03-04,24.3,True,2026-01-21
TWR_JHR_001,5G Tower Johor Bahru Central,Johor,5G,2024-11-13,109.7,76.7,33.0,69.9,Maintenance,2024-08-28,2025-02-24,15.0,False,2026-10-21
TWR_JHR_002,4G Tower Iskandar Puteri,Johor,4G,2024-11-13,52.9,43.0,9.9,81.2,Maintenance,2024-08-16,2025-03-26,23.0,True,2025-11-30
TWR_JHR_003,4G Tower Skudai,Johor,4G,2024-11-13,55.9,47.3,8.5,84.7,Active,2024-10-04,2025-04-07,12.6,True,2026-06-01
TWR_SBH_001,4G Tower Kota Kinabalu,Sabah,4G,2024-11-13,61.2,50.0,11.2,81.7,Active,2024-09-14,2025-04-23,18.8,True,2026-04-22
TWR_SBH_002,4G Tower Sandakan,Sabah,4G,2024-11-13,54.0,44.8,9.2,82.9,Active,2024-09-30,2025-02-19,12.1,True,2026-07-13
TWR_SWK_001,4G Tower Kuching,Sarawak,4G,2024-11-13,53.2,44.9,8.3,84.3,Active,2024-09-25,2025-03-13,12.9,True,2026-10-21
TWR_SWK_002,4G Tower Miri,Sarawak,4G,2024-11-13,61.0,48.7,12.4,79.7,Active,2024-08-28,2025-04-19,14.3,False,2025-08-11
TWR_MLK_001,4G Tower Melaka Central,Melaka,4G,2024-11-13,50.9,40.9,10.0,80.4,Active,2024-09-13,2025-02-26,17.2,True,2026-07-28
TWR_IPH_001,4G Tower Ipoh,Perak,4G,2024-11-13,59.3,42.2,17.2,71.0,Degraded,2024-09-14,2025-05-07,18.8,False,2025-11-28
TWR_IPH_002,4G Tower Taiping,Perak,4G,2024-11-13,57.3,48.4,8.9,84.5,Active,2024-09-05,2025-04-14,23.4,True,2026-03-03
TWR_KL_001,5G Tower KLCC,Kuala Lumpur,5G,2024-11-14,138.6,94.7,43.8,68.4,Active,2024-10-03,2025-05-03,20.1,False,2026-10-13
TWR_KL_002,5G Tower Bukit Bintang,Kuala Lumpur,5G,2024-11-14,119.1,89.6,29.6,75.2,Degraded,2024-08-18,2025-02-15,18.3,False,2025-09-01
TWR_KL_003,5G Tower Mont Kiara,Kuala Lumpur,5G,2024-11-14,132.6,91.9,40.7,69.3,Degraded,2024-08-26,2025-03-31,13.1,False,2025-10-19
TWR_KL_004,5G Tower Cheras,Kuala Lumpur,5G,2024-11-14,114.7,94.2,20.5,82.2,Active,2024-09-05,2025-04-07,22.6,True,2026-06-19
TWR_KL_005,4G Tower Ampang,Kuala Lumpur,4G,2024-11-14,51.7,44.8,6.9,86.6,Active,2024-09-12,2025-05-07,15.7,True,2025-06-05
TWR_SEL_001,5G Tower Shah Alam,Selangor,5G,2024-11-14,124.7,100.3,24.4,80.4,Active,2024-09-15,2025-03-28,16.5,True,2026-05-22
TWR_SEL_002,5G Tower Petaling Jaya,Selangor,5G,2024-11-14,129.8,86.4,43.4,66.5,Active,2024-10-09,2025-04-10,17.0,False,2026-04-05
TWR_SEL_003,5G Tower Subang Jaya,Selangor,5G,2024-11-14,133.8,89.5,44.3,66.9,Active,2024-10-11,2025-02-21,22.3,False,2026-09-20
TWR_SEL_004,4G Tower Klang,Selangor,4G,2024-11-14,62.7,55.9,6.8,89.1,Active,2024-10-07,2025-02-21,17.3,True,2025-11-11
TWR_SEL_005,4G Tower Kajang,Selangor,4G,2024-11-14,50.5,44.5,6.0,88.2,Active,2024-10-10,2025-05-03,23.6,True,2026-11-04
TWR_PNG_001,5G Tower Georgetown,Penang,5G,2024-11-14,114.8,72.4,42.4,63.1,Active,2024-10-15,2025-04-14,19.9,False,2026-08-21
TWR_PNG_002,4G Tower Bayan Lepas,Penang,4G,2024-11-14,68.1,49.0,19.1,72.0,Active,2024-09-30,2025-03-03,13.7,False,2025-06-19
TWR_PNG_003,4G Tower Butterworth,Penang,4G,2024-11-14,57.7,48.5,9.2,84.1,Active,2024-10-03,2025-02-18,23.9,True,2026-05-21
TWR_JHR_001,5G Tower Johor Bahru Central,Johor,5G,2024-11-14,124.1,95.4,28.6,76.9,Active,2024-10-09,2025-03-20,21.3,False,2026-09-14
TWR_JHR_002,4G Tower Iskandar Puteri,Johor,4G,2024-11-14,53.5,41.8,11.7,78.1,Active,2024-09-30,2025-03-10,24.7,False,2025-10-25
TWR_JHR_003,4G Tower Skudai,Johor,4G,2024-11-14,59.1,51.9,7.2,87.8,Active,2024-09-24,2025-05-07,21.8,True,2026-05-30
TWR_SBH_001,4G Tower Kota Kinabalu,Sabah,4G,2024-11-14,65.1,55.7,9.4,85.5,Degraded,2024-09-15,2025-03-30,14.9,True,2026-01-20
TWR_SBH_002,4G Tower Sandakan,Sabah,4G,2024-11-14,65.7,57.0,8.7,86.7,Active,2024-10-02,2025-04-29,21.2,True,2026-08-15
TWR_SWK_001,4G Tower Kuching,Sarawak,4G,2024-11-14,65.8,57.1,8.7,86.8,Active,2024-10-13,2025-03-11,16.1,True,2026-07-20
TWR_SWK_002,4G Tower Miri,Sarawak,4G,2024-11-14,56.0,42.1,13.9,75.2,Active,2024-09-20,2025-02-21,12.2,False,2026-07-15
TWR_MLK_001,4G Tower Melaka Central,Melaka,4G,2024-11-14,51.0,37.2,13.8,73.0,Active,2024-09-17,2025-04-29,24.3,False,2025-09-11
TWR_IPH_001,4G Tower Ipoh,Perak,4G,2024-11-14,60.9,45.6,15.3,74.8,Active,2024-09-18,2025-05-01,17.9,False,2026-07-07
TWR_IPH_002,4G Tower Taiping,Perak,4G,2024-11-14,66.2,55.4,10.9,83.6,Active,2024-10-11,2025-03-08,14.6,True,2026-07-13
TWR_KL_001,5G Tower KLCC,Kuala Lumpur,5G,2024-11-15,129.1,105.3,23.9,81.5,Active,2024-09-25,2025-05-09,22.5,True,2025-12-18
TWR_KL_002,5G Tower Bukit Bintang,Kuala Lumpur,5G,2024-11-15,115.7,92.0,23.7,79.5,Degraded,2024-09-23,2025-04-14,15.4,False,2025-05-18
TWR_KL_003,5G Tower Mont Kiara,Kuala Lumpur,5G,2024-11-15,128.1,93.2,34.8,72.8,Active,2024-09-22,2025-03-26,21.6,False,2025-12-07
TWR_KL_004,5G Tower Cheras,Kuala Lumpur,5G,2024-11-15,109.5,67.0,42.5,61.2,Active,2024-10-14,2025-04-30,19.5,False,2025-05-16
TWR_KL_005,4G Tower Ampang,Kuala Lumpur,4G,2024-11-15,54.8,41.8,13.0,76.3,Degraded,2024-10-01,2025-05-10,12.0,False,2025-07-25
TWR_SEL_001,5G Tower Shah Alam,Selangor,5G,2024-11-15,127.0,98.7,28.3,77.7,Active,2024-10-12,2025-03-12,19.1,False,2026-02-01
TWR_SEL_002,5G Tower Petaling Jaya,Selangor,5G,2024-11-15,104.0,75.3,28.7,72.4,Active,2024-09-27,2025-04-19,15.9,False,2026-02-10
