customer_id,customer_segment,region,signup_date,plan_type,monthly_revenue,tenure_months,is_churned,churn_date,churn_reason
CUST_000287,Postpaid,Perak,2022-06-12,NovaConnect 5G Postpaid 100,128,29,False,,
CUST_000288,Enterprise,Selangor,2024-03-05,NovaConnect Enterprise 300,1599,8,False,,
CUST_000289,Prepaid,Melaka,2022-03-08,NovaConnect Prepaid Plus,30,32,False,,
CUST_000290,Postpaid,Penang,2020-07-02,NovaConnect Postpaid 40,58,52,False,,
CUST_000291,Postpaid,Kuala Lumpur,2021-10-21,NovaConnect Postpaid 60,78,36,False,,
CUST_000292,Postpaid,Sabah,2021-05-28,NovaConnect 5G Postpaid 80,98,41,False,,
CUST_000293,Postpaid,Selangor,2020-03-14,NovaConnect Postpaid 40,58,56,False,,
CUST_000294,Postpaid,Kuala Lumpur,2020-05-03,NovaConnect Postpaid 40,58,54,False,,
CUST_000295,Postpaid,Selangor,2022-11-27,NovaConnect 5G Postpaid 80,98,23,False,,
CUST_000296,Postpaid,Kuala Lumpur,2023-06-04,NovaConnect Postpaid 60,78,17,False,,
CUST_000297,Prepaid,Perak,2024-09-22,NovaConnect Prepaid Basic,20,1,False,,
CUST_000298,Business,Kuala Lumpur,2024-05-30,NovaConnect Business Elite,399,5,False,,
CUST_000299,Postpaid,Melaka,2020-07-27,NovaConnect 5G Postpaid 100,128,51,False,,
CUST_000300,Postpaid,Penang,2020-04-26,NovaConnect 5G Postpaid 80,98,55,False,,
CUST_000301,Business,Sarawak,2022-12-30,NovaConnect Business Pro,299,22,False,,
CUST_000302,Postpaid,Sarawak,2021-05-12,NovaConnect 5G Postpaid 100,128,42,False,,
CUST_000303,Prepaid,Penang,2020-03-14,NovaConnect Prepaid Basic,20,56,False,,
CUST_000304,Postpaid,Penang,2021-06-19,NovaConnect Postpaid 60,78,41,False,,
CUST_000305,Prepaid,Perak,2022-07-21,NovaConnect Prepaid Plus,30,27,False,,
CUST_000306,Enterprise,Sabah,2023-06-18,NovaConnect Enterprise 300,1599,16,False,,
CUST_000307,Prepaid,Johor,2022-10-31,NovaConnect Prepaid Plus,30,24,False,,
CUST_000308,Business,Sabah,2021-08-15,NovaConnect Business Pro,299,39,False,,
CUST_000309,Prepaid,Johor,2023-10-28,NovaConnect Prepaid Basic,20,12,False,,
CUST_000310,Enterprise,Kuala Lumpur,2024-03-21,NovaConnect Enterprise 300,1599,7,False,,
CUST_000311,Postpaid,Penang,2022-10-31,NovaConnect 5G Postpaid 100,128,24,False,,
CUST_000312,Prepaid,Kuala Lumpur,2022-09-05,NovaConnect Prepaid Basic,20,26,True,2024-07-15,Pricing - Switched to U Mobile
CUST_000313,Business,Selangor,2023-08-28,NovaConnect Business Pro,299,14,False,,
CUST_000314,Prepaid,Sarawak,2022-03-27,NovaConnect Prepaid Plus,30,31,False,,
CUST_000315,Postpaid,Johor,2023-11-15,NovaConnect 5G Postpaid 80,98,11,False,,
CUST_000316,Postpaid,Penang,2024-07-28,NovaConnect Postpaid 60,78,3,False,,
CUST_000317,Prepaid,Melaka,2024-07-05,NovaConnect Prepaid Basic,20,3,False,,
CUST_000318,Business,Selangor,2023-06-01,NovaConnect Business Elite,399,17,False,,
CUST_000319,Postpaid,Selangor,2021-01-01,NovaConnect Postpaid 40,58,46,False,,
CUST_000320,Postpaid,Melaka,2021-04-04,NovaConnect Postpaid 60,78,43,False,,
CUST_000321,Postpaid,Kuala Lumpur,2021-02-14,NovaConnect Postpaid 60,78,45,False,,
CUST_000322,Postpaid,Sabah,2021-08-20,NovaConnect Postpaid 40,58,38,False,,
CUST_000323,Postpaid,Sabah,2019-12-20,NovaConnect Postpaid 60,78,59,False,,
CUST_000324,Prepaid,Kuala Lumpur,2023-07-24,NovaConnect Prepaid Plus,30,15,False,,
CUST_000325,Business,Perak,2023-07-01,NovaConnect Business Elite,399,16,False,,
CUST_000326,Enterprise,Sabah,2021-03-21,NovaConnect Enterprise 500,2499,44,False,,
CUST_000327,Postpaid,Sarawak,2024-03-27,NovaConnect Postpaid 40,58,7,False,,
CUST_000328,Prepaid,Johor,2023-02-25,NovaConnect Prepaid Plus,30,20,False,,
CUST_000329,Business,Selangor,2024-04-19,NovaConnect Business Elite,399,6,False,,
CUST_000330,Postpaid,Perak,2020-04-02,NovaConnect Postpaid 40,58,55,False,,
CUST_000331,Business,Melaka,2023-03-18,NovaConnect Business Pro,299,19,False,,
CUST_000332,Prepaid,Johor,2023-02-17,NovaConnect Prepaid Plus,30,20,False,,
CUST_000333,Business,Kuala Lumpur,2020-09-10,NovaConnect Business Elite,399,50,True,2024-09-10,Network Issues - Switched to Maxis
CUST_000334,Postpaid,Melaka,2020-09-09,NovaConnect Postpaid 60,78,50,False,,
CUST_000335,Postpaid,Sarawak,2023-04-21,NovaConnect Postpaid 60,78,18,False,,
CUST_000336,Enterprise,Penang,2024-07-06,NovaConnect Enterprise 500,2499,3,False,,
CUST_000337,Business,Melaka,2024-03-20,NovaConnect Business Elite,399,7,False,,
CUST_000338,Postpaid,Sarawak,2021-12-24,NovaConnect 5G Postpaid 80,98,34,False,,
CUST_000339,Postpaid,Perak,2020-06-26,NovaConnect Postpaid 40,58,52,True,2024-05-22,Network Issues - Switched to Maxis
CUST_000340,Prepaid,Perak,2023-03-19,NovaConnect Prepaid Basic,20,19,False,,
CUST_000341,Prepaid,Penang,2022-02-10,NovaConnect Prepaid Plus,30,33,False,,
CUST_000342,Business,Kuala Lumpur,2024-07-07,NovaConnect Business Pro,299,3,False,,
CUST_000343,Prepaid,Sarawak,2019-12-04,NovaConnect Prepaid Plus,30,59,False,,
CUST_000344,Postpaid,Sarawak,2022-10-05,NovaConnect 5G Postpaid 80,98,25,False,,
CUST_000345,Postpaid,Melaka,2023-10-02,NovaConnect Postpaid 40,58,13,False,,
CUST_000346,Postpaid,Johor,2021-10-03,NovaConnect Postpaid 60,78,37,False,,
CUST_000347,Postpaid,Sabah,2021-06-03,NovaConnect 5G Postpaid 80,98,41,False,,
CUST_000348,Prepaid,Melaka,2023-06-24,NovaConnect Prepaid Plus,30,16,False,,
CUST_000349,Business,Johor,2022-07-29,NovaConnect Business Pro,299,27,False,,
CUST_000350,Business,Kuala Lumpur,2022-11-23,NovaConnect Business Elite,399,23,True,2024-05-28,Network Issues - Switched to Maxis
CUST_000351,Postpaid,Melaka,2023-05-27,NovaConnect 5G Postpaid 80,98,17,False,,
CUST_000352,Enterprise,Melaka,2024-08-25,NovaConnect Enterprise 300,1599,2,False,,
CUST_000353,Enterprise,Selangor,2023-10-15,NovaConnect Enterprise 300,1599,12,False,,
CUST_000354,Business,Melaka,2022-09-08,NovaConnect Business Elite,399,26,False,,
CUST_000355,Prepaid,Penang,2022-05-13,NovaConnect Prepaid Basic,20,30,False,,
CUST_000356,Prepaid,Penang,2024-03-01,NovaConnect Prepaid Plus,30,8,False,,
CUST_000357,Prepaid,Melaka,2020-07-15,NovaConnect Prepaid Basic,20,52,False,,
CUST_000358,Business,Sarawak,2023-08-21,NovaConnect Business Elite,399,14,False,,
CUST_000359,Postpaid,Kuala Lumpur,2022-12-07,NovaConnect Postpaid 60,78,23,False,,
CUST_000360,Enterprise,Johor,2021-07-17,NovaConnect Enterprise 300,1599,40,False,,
CUST_000361,Postpaid,Selangor,2020-09-04,NovaConnect 5G Postpaid 100,128,50,False,,
CUST_000362,Business,Penang,2020-07-22,NovaConnect Business Elite,399,52,False,,
CUST_000363,Postpaid,Kuala Lumpur,2022-11-05,NovaConnect Postpaid 60,78,24,False,,
CUST_000364,Postpaid,Sarawak,2022-12-05,NovaConnect 5G Postpaid 100,128,23,False,,
CUST_000365,Prepaid,Selangor,2022-01-21,NovaConnect Prepaid Basic,20,33,False,,
CUST_000366,Postpaid,Sarawak,2024-02-23,NovaConnect 5G Postpaid 80,98,8,True,2024-07-02,Better Offer - Switched to Maxis
CUST_000367,Postpaid,Kuala Lumpur,2022-09-23,NovaConnect Postpaid 60,78,25,False,,
CUST_000368,Postpaid,Selangor,2024-07-04,NovaConnect 5G Postpaid 100,128,4,False,,
CUST_000369,Postpaid,Sarawak,2023-08-15,NovaConnect Postpaid 60,78,14,False,,
CUST_000370,Postpaid,Selangor,2021-09-29,NovaConnect 5G Postpaid 100,128,37,False,,
CUST_000371,Business,Johor,2022-06-04,NovaConnect Business Pro,299,29,False,,
CUST_000372,Postpaid,Selangor,2023-07-01,NovaConnect Postpaid 60,78,16,False,,
CUST_000373,Prepaid,Sabah,2020-05-29,NovaConnect Prepaid Basic,20,53,False,,
CUST_000374,Prepaid,Sabah,2022-12-23,NovaConnect Prepaid Plus,30,22,False,,
CUST_000375,Postpaid,Penang,2021-10-21,NovaConnect Postpaid 60,78,36,False,,
CUST_000376,Prepaid,Sabah,2023-01-05,NovaConnect Prepaid Basic,20,22,False,,
CUST_000377,Prepaid,Kuala Lumpur,2021-09-17,NovaConnect Prepaid Plus,30,38,False,,
CUST_000378,Postpaid,Kuala Lumpur,2021-11-04,NovaConnect 5G Postpaid 80,98,36,True,2024-05-17,Network Issues - Switched to Maxis
CUST_000379,Prepaid,Penang,2022-11-12,NovaConnect Prepaid Plus,30,24,True,2024-05-12,Customer Service - Switched to Digi
CUST_000380,Postpaid,Sabah,2020-07-02,NovaConnect 5G Postpaid 100,128,52,False,,
CUST_000381,Postpaid,Perak,2021-12-30,NovaConnect 5G Postpaid 100,128,34,False,,
CUST_000382,Prepaid,Sarawak,2024-02-12,NovaConnect Prepaid Plus,30,8,False,,
CUST_000383,Postpaid,Sarawak,2023-11-24,NovaConnect Postpaid 60,78,11,False,,
CUST_000384,Business,Sabah,2021-01-20,NovaConnect Business Pro,299,46,False,,
CUST_000385,Prepaid,Sarawak,2021-10-14,NovaConnect Prepaid Plus,30,37,False,,
CUST_000386,Postpaid,Perak,2021-12-02,NovaConnect Postpaid 60,78,35,False,,
CUST_000387,Postpaid,Johor,2021-11-20,NovaConnect 5G Postpaid 100,128,35,False,,
CUST_000388,Enterprise,Melaka,2022-01-31,NovaConnect Enterprise 300,1599,33,False,,
CUST_000389,Postpaid,Penang,2022-12-31,NovaConnect 5G Postpaid 80,98,22,False,,
CUST_000390,Postpaid,Sabah,2023-03-06,NovaConnect Postpaid 60,78,20,False,,
CUST_000391,Business,Perak,2020-01-07,NovaConnect Business Elite,399,58,False,,
CUST_000392,Enterprise,Johor,2020-07-20,NovaConnect Enterprise 300,1599,52,False,,
CUST_000393,Business,Penang,2024-07-01,NovaConnect Business Elite,399,4,False,,
CUST_000394,Business,Johor,2023-02-04,NovaConnect Business Elite,399,21,False,,
CUST_000395,Postpaid,Penang,2022-03-09,NovaConnect 5G Postpaid 100,128,32,False,,
CUST_000396,Prepaid,Sarawak,2024-01-08,NovaConnect Prepaid Basic,20,9,False,,
CUST_000397,Postpaid,Sarawak,2021-03-20,NovaConnect Postpaid 40,58,44,False,,
CUST_000398,Prepaid,Sarawak,2022-12-12,NovaConnect Prepaid Plus,30,23,False,,
CUST_000399,Prepaid,Sabah,2024-01-31,NovaConnect Prepaid Basic,20,9,True,2024-10-15,Poor Coverage - Switched to Maxis
CUST_000400,Postpaid,Perak,2023-10-15,NovaConnect Postpaid 60,78,12,False,,
CUST_000401,Postpaid,Sarawak,2022-09-29,NovaConnect 5G Postpaid 80,98,25,False,,
CUST_000402,Postpaid,Melaka,2022-01-24,NovaConnect Postpaid 40,58,33,False,,
CUST_000403,Prepaid,Melaka,2022-07-14,NovaConnect Prepaid Plus,30,28,False,,
CUST_000404,Prepaid,Melaka,2024-04-23,NovaConnect Prepaid Plus,30,6,False,,
CUST_000405,Postpaid,Selangor,2020-04-15,NovaConnect 5G Postpaid 100,128,55,False,,
CUST_000406,Postpaid,Perak,2024-05-09,NovaConnect Postpaid 60,78,5,False,,
CUST_000407,Prepaid,Kuala Lumpur,2020-08-18,NovaConnect Prepaid Plus,30,51,False,,
CUST_000408,Business,Sabah,2020-06-29,NovaConnect Business Elite,399,52,False,,
CUST_000409,Business,Perak,2022-04-11,NovaConnect Business Elite,399,31,False,,
CUST_000410,Prepaid,Sabah,2019-11-10,NovaConnect Prepaid Plus,30,60,False,,
CUST_000411,Prepaid,Melaka,2022-11-23,NovaConnect Prepaid Basic,20,23,False,,
CUST_000412,Enterprise,Penang,2023-09-27,NovaConnect Enterprise 300,1599,13,False,,
CUST_000413,Prepaid,Selangor,2023-07-15,NovaConnect Prepaid Plus,30,15,False,,
CUST_000414,Postpaid,Perak,2021-02-12,NovaConnect 5G Postpaid 80,98,45,False,,
CUST_000415,Postpaid,Selangor,2021-01-24,NovaConnect Postpaid 40,58,45,False,,
CUST_000416,Postpaid,Perak,2023-09-28,NovaConnect Postpaid 40,58,13,False,,
CUST_000417,Business,Sarawak,2020-04-06,NovaConnect Business Elite,399,55,False,,
CUST_000418,Postpaid,Melaka,2024-07-15,NovaConnect Postpaid 60,78,3,False,,
CUST_000419,Postpaid,Sabah,2022-01-17,NovaConnect Postpaid 60,78,33,False,,
CUST_000420,Postpaid,Perak,2021-10-05,NovaConnect Postpaid 60,78,37,False,,
CUST_000421,Postpaid,Sarawak,2020-06-09,NovaConnect Postpaid 60,78,53,False,,
CUST_000422,Prepaid,Sabah,2021-05-04,NovaConnect Prepaid Plus,30,42,False,,
CUST_000423,Prepaid,Selangor,2020-10-09,NovaConnect Prepaid Plus,30,49,False,,
CUST_000424,Business,Penang,2024-03-29,NovaConnect Business Elite,399,7,False,,
CUST_000425,Postpaid,Johor,2022-03-14,NovaConnect 5G Postpaid 80,98,32,False,,
CUST_000426,Prepaid,Perak,2024-06-26,NovaConnect Prepaid Plus,30,4,True,2024-05-07,Pricing - Switched to U Mobile
CUST_000427,Business,Melaka,2024-06-23,NovaConnect Business Elite,399,4,False,,
CUST_000428,Postpaid,Kuala Lumpur,2020-12-05,NovaConnect 5G Postpaid 80,98,47,False,,
CUST_000429,Postpaid,Melaka,2023-08-25,NovaConnect Postpaid 60,78,14,False,,
CUST_000430,Postpaid,Selangor,2021-08-18,NovaConnect Postpaid 60,78,39,False,,
CUST_000431,Postpaid,Penang,2024-04-09,NovaConnect Postpaid 60,78,6,False,,
CUST_000432,Postpaid,Penang,2021-03-13,NovaConnect 5G Postpaid 80,98,44,False,,
CUST_000433,Prepaid,Johor,2023-05-30,NovaConnect Prepaid Basic,20,17,False,,
CUST_000434,Postpaid,Penang,2022-04-11,NovaConnect 5G Postpaid 80,98,31,False,,
CUST_000435,Prepaid,Melaka,2023-10-23,NovaConnect Prepaid Basic,20,12,False,,
CUST_000436,Postpaid,Selangor,2023-12-11,NovaConnect Postpaid 60,78,10,False,,
CUST_000437,Prepaid,Selangor,2024-01-23,NovaConnect Prepaid Basic,20,9,False,,
CUST_000438,Enterprise,Sabah,2020-07-12,NovaConnect Enterprise 500,2499,52,False,,
CUST_000439,Postpaid,Perak,2020-04-22,NovaConnect Postpaid 40,58,55,False,,
CUST_000440,Postpaid,Selangor,2023-05-20,NovaConnect Postpaid 60,78,17,False,,
CUST_000441,Postpaid,Penang,2019-12-14,NovaConnect 5G Postpaid 80,98,59,False,,
CUST_000442,Business,Selangor,2024-07-25,NovaConnect Business Pro,299,3,False,,
CUST_000443,Postpaid,Melaka,2024-06-21,NovaConnect Postpaid 60,78,4,False,,
CUST_000444,Prepaid,Johor,2022-05-01,NovaConnect Prepaid Plus,30,30,False,,
CUST_000445,Prepaid,Perak,2021-07-09,NovaConnect Prepaid Basic,20,40,False,,
CUST_000446,Business,Johor,2023-06-27,NovaConnect Business Pro,299,16,False,,
CUST_000447,Business,Sabah,2020-09-10,NovaConnect Business Elite,399,50,False,,
CUST_000448,Postpaid,Penang,2023-04-22,NovaConnect 5G Postpaid 100,128,18,False,,
CUST_000449,Prepaid,Selangor,2022-10-22,NovaConnect Prepaid Plus,30,24,False,,
CUST_000450,Postpaid,Selangor,2021-07-03,NovaConnect Postpaid 40,58,40,False,,
CUST_000451,Postpaid,Johor,2023-03-21,NovaConnect 5G Postpaid 100,128,19,False,,
CUST_000452,Postpaid,Sarawak,2021-03-31,NovaConnect 5G Postpaid 100,128,43,True,2024-09-11,Network Issues - Switched to U Mobile
CUST_000453,Business,Sabah,2022-07-24,NovaConnect Business Elite,399,27,False,,
CUST_000454,Postpaid,Penang,2024-02-21,NovaConnect 5G Postpaid 100,128,8,False,,
CUST_000455,Business,Perak,2021-02-03,NovaConnect Business Pro,299,45,False,,
CUST_000456,Postpaid,Melaka,2022-03-21,NovaConnect 5G Postpaid 80,98,31,False,,
CUST_000457,Postpaid,Perak,2021-05-25,NovaConnect Postpaid 40,58,41,False,,
CUST_000458,Prepaid,Perak,2020-11-20,NovaConnect Prepaid Plus,30,48,True,2024-07-28,Better Offer - Switched to Maxis
CUST_000459,Postpaid,Selangor,2022-11-10,NovaConnect Postpaid 40,58,24,False,,
CUST_000460,Prepaid,Melaka,2024-03-18,NovaConnect Prepaid Plus,30,7,False,,
CUST_000461,Postpaid,Sarawak,2023-02-13,NovaConnect Postpaid 40,58,20,False,,
CUST_000462,Enterprise,Perak,2022-11-21,NovaConnect Enterprise 500,2499,23,False,,
CUST_000463,Postpaid,Melaka,2021-05-08,NovaConnect 5G Postpaid 80,98,42,False,,
CUST_000464,Prepaid,Selangor,2021-04-08,NovaConnect Prepaid Basic,20,43,False,,
CUST_000465,Prepaid,Melaka,2023-12-05,NovaConnect Prepaid Plus,30,11,False,,
CUST_000466,Postpaid,Kuala Lumpur,2021-08-29,NovaConnect 5G Postpaid 80,98,38,False,,
CUST_000467,Postpaid,Sarawak,2022-03-16,NovaConnect Postpaid 40,58,32,False,,
CUST_000468,Prepaid,Perak,2020-10-28,NovaConnect Prepaid Plus,30,48,False,,
CUST_000469,Business,Sabah,2023-03-22,NovaConnect Business Elite,399,19,False,,
CUST_000470,Prepaid,Kuala Lumpur,2020-12-17,NovaConnect Prepaid Basic,20,47,False,,
CUST_000471,Business,Perak,2023-06-26,NovaConnect Business Elite,399,16,False,,
CUST_000472,Postpaid,Melaka,2020-03-24,NovaConnect 5G Postpaid 80,98,56,False,,
CUST_000473,Prepaid,Sabah,2021-09-24,NovaConnect Prepaid Plus,30,37,False,,
CUST_000474,Enterprise,Kuala Lumpur,2024-04-13,NovaConnect Enterprise 500,2499,6,False,,
CUST_000475,Prepaid,Selangor,2020-04-17,NovaConnect Prepaid Plus,30,55,False,,
CUST_000476,Prepaid,Selangor,2022-01-29,NovaConnect Prepaid Basic,20,33,False,,
CUST_000477,Postpaid,Kuala Lumpur,2024-08-17,NovaConnect 5G Postpaid 100,128,2,False,,
CUST_000478,Postpaid,Perak,2023-07-10,NovaConnect 5G Postpaid 100,128,16,False,,
CUST_000479,Enterprise,Sarawak,2024-02-16,NovaConnect Enterprise 300,1599,8,False,,
CUST_000480,Postpaid,Melaka,2020-09-10,NovaConnect Postpaid 60,78,50,False,,
CUST_000481,Postpaid,Selangor,2023-03-04,NovaConnect 5G Postpaid 100,128,20,False,,
CUST_000482,Business,Johor,2020-11-13,NovaConnect Business Pro,299,48,False,,
CUST_000483,Prepaid,Sarawak,2023-12-15,NovaConnect Prepaid Plus,30,10,False,,
CUST_000484,Postpaid,Sarawak,2022-08-16,NovaConnect 5G Postpaid 80,98,26,False,,
CUST_000485,Prepaid,Selangor,2020-12-05,NovaConnect Prepaid Plus,30,47,False,,
CUST_000486,Prepaid,Johor,2023-02-01,NovaConnect Prepaid Basic,20,21,False,,
CUST_000487,Postpaid,Selangor,2023-08-22,NovaConnect 5G Postpaid 80,98,14,False,,
CUST_000488,Business,Melaka,2022-10-11,NovaConnect Business Pro,299,25,False,,
CUST_000489,Postpaid,Kuala Lumpur,2023-02-24,NovaConnect 5G Postpaid 100,128,20,True,2024-07-16,Pricing - Switched to U Mobile
CUST_000490,Business,Sarawak,2023-03-17,NovaConnect Business Elite,399,19,False,,
CUST_000491,Business,Sabah,2020-11-06,NovaConnect Business Elite,399,48,False,,
CUST_000492,Prepaid,Sarawak,2021-10-04,NovaConnect Prepaid Basic,20,37,False,,
CUST_000493,Enterprise,Perak,2024-01-17,NovaConnect Enterprise 500,2499,9,True,2024-07-31,Network Issues - Switched to U Mobile
CUST_000494,Enterprise,Penang,2022-12-18,NovaConnect Enterprise 500,2499,22,False,,
CUST_000495,Postpaid,Melaka,2022-02-23,NovaConnect 5G Postpaid 80,98,32,False,,
CUST_000496,Prepaid,Selangor,2024-02-25,NovaConnect Prepaid Basic,20,8,False,,
CUST_000497,Postpaid,Johor,2022-04-14,NovaConnect 5G Postpaid 80,98,31,False,,
CUST_000498,Postpaid,Penang,2020-10-04,NovaConnect 5G Postpaid 80,98,49,False,,
CUST_000499,Prepaid,Sabah,2020-03-15,NovaConnect Prepaid Basic,20,56,False,,
CUST_000500,Prepaid,Kuala Lumpur,2021-08-05,NovaConnect Prepaid Basic,20,39,False,,
CUST_000501,Prepaid,Johor,2021-12-16,NovaConnect Prepaid Plus,30,35,False,,
CUST_000502,Business,Penang,2021-10-14,NovaConnect Business Elite,399,37,False,,
CUST_000503,Postpaid,Sabah,2022-06-23,NovaConnect Postpaid 60,78,28,False,,
CUST_000504,Postpaid,Perak,2022-03-27,NovaConnect 5G Postpaid 100,128,31,False,,
CUST_000505,Prepaid,Selangor,2020-01-26,NovaConnect Prepaid Plus,30,58,False,,
CUST_000506,Enterprise,Selangor,2020-11-23,NovaConnect Enterprise 500,2499,47,False,,
CUST_000507,Postpaid,Penang,2020-05-01,NovaConnect Postpaid 40,58,54,False,,
CUST_000508,Postpaid,Kuala Lumpur,2020-02-01,NovaConnect Postpaid 40,58,57,False,,
CUST_000509,Business,Sabah,2022-11-14,NovaConnect Business Elite,399,23,False,,
CUST_000510,Postpaid,Penang,2023-02-17,NovaConnect 5G Postpaid 100,128,20,False,,
CUST_000511,Enterprise,Kuala Lumpur,2020-01-21,NovaConnect Enterprise 300,1599,58,False,,
CUST_000512,Postpaid,Selangor,2020-01-13,NovaConnect 5G Postpaid 100,128,58,False,,
CUST_000513,Prepaid,Selangor,2024-04-08,NovaConnect Prepaid Basic,20,6,False,,
CUST_000514,Postpaid,Kuala Lumpur,2023-03-31,NovaConnect Postpaid 40,58,19,False,,
CUST_000515,Business,Penang,2020-01-18,NovaConnect Business Pro,299,58,False,,
CUST_000516,Enterprise,Sarawak,2024-07-13,NovaConnect Enterprise 300,1599,3,False,,
CUST_000517,Postpaid,Sabah,2023-01-12,NovaConnect Postpaid 40,58,21,False,,
CUST_000518,Enterprise,Melaka,2022-06-20,NovaConnect Enterprise 500,2499,28,True,2024-06-17,Pricing - Switched to U Mobile
CUST_000519,Business,Melaka,2022-02-28,NovaConnect Business Pro,299,32,False,,
CUST_000520,Postpaid,Penang,2021-04-07,NovaConnect Postpaid 40,58,43,False,,
CUST_000521,Prepaid,Kuala Lumpur,2022-02-23,NovaConnect Prepaid Basic,20,32,False,,
CUST_000522,Postpaid,Kuala Lumpur,2020-05-21,NovaConnect 5G Postpaid 100,128,54,False,,
CUST_000523,Enterprise,Selangor,2021-11-25,NovaConnect Enterprise 300,1599,35,False,,
CUST_000524,Prepaid,Johor,2020-12-24,NovaConnect Prepaid Basic,20,46,False,,
CUST_000525,Prepaid,Sabah,2020-06-06,NovaConnect Prepaid Basic,20,53,False,,
CUST_000526,Postpaid,Johor,2023-02-15,NovaConnect Postpaid 60,78,20,False,,
CUST_000527,Prepaid,Sabah,2020-10-16,NovaConnect Prepaid Basic,20,49,False,,
CUST_000528,Postpaid,Selangor,2022-07-22,NovaConnect 5G Postpaid 80,98,27,False,,
CUST_000529,Prepaid,Sabah,2022-07-13,NovaConnect Prepaid Basic,20,28,False,,
CUST_000530,Postpaid,Johor,2020-08-27,NovaConnect 5G Postpaid 100,128,50,False,,
CUST_000531,Business,Penang,2024-07-23,NovaConnect Business Pro,299,3,False,,
CUST_000532,Business,Sarawak,2023-02-02,NovaConnect Business Elite,399,21,False,,
CUST_000533,Postpaid,Perak,2020-06-23,NovaConnect 5G Postpaid 80,98,53,False,,
CUST_000534,Postpaid,Johor,2020-09-21,NovaConnect 5G Postpaid 100,128,50,False,,
CUST_000535,Postpaid,Sarawak,2023-02-07,NovaConnect Postpaid 40,58,21,True,2024-09-05,Customer Service - Switched to Digi
CUST_000536,Business,Selangor,2024-06-07,NovaConnect Business Elite,399,4,False,,
CUST_000537,Postpaid,Melaka,2024-07-01,NovaConnect Postpaid 40,58,4,False,,
CUST_000538,Business,Sabah,2024-04-24,NovaConnect Business Elite,399,6,False,,
CUST_000539,Postpaid,Perak,2024-04-06,NovaConnect 5G Postpaid 100,128,6,False,,
CUST_000540,Postpaid,Penang,2020-03-15,NovaConnect Postpaid 40,58,56,False,,
CUST_000541,Prepaid,Johor,2020-05-04,NovaConnect Prepaid Basic,20,54,False,,
CUST_000542,Postpaid,Selangor,2024-04-27,NovaConnect 5G Postpaid 100,128,6,False,,
CUST_000543,Business,Perak,2020-02-12,NovaConnect Business Pro,299,57,False,,
CUST_000544,Postpaid,Johor,2024-08-03,NovaConnect Postpaid 40,58,3,False,,
CUST_000545,Business,Penang,2024-09-21,NovaConnect Business Pro,299,1,False,,
CUST_000546,Postpaid,Selangor,2023-07-17,NovaConnect Postpaid 60,78,15,True,2024-07-25,Better Offer - Switched to Maxis
CUST_000547,Prepaid,Johor,2024-06-25,NovaConnect Prepaid Plus,30,4,False,,
CUST_000548,Business,Selangor,2021-10-03,NovaConnect Business Pro,299,37,False,,
CUST_000549,Postpaid,Selangor,2024-09-02,NovaConnect 5G Postpaid 100,128,2,False,,
